ModelThickMax,ModelThickMin,ModelThickDiff,ModelThickMedian,ModelThickMean,ModelThickStd,ModeVelCoeff
57,48,9,55,55.04296875,1.69685279178538,0.999
57,48,9,55,54.84921875,1.8134022854583,0.992
57,48,9,55,54.90625,1.76818154866913,0.981
57,48,9,55,55.00859375,1.74909905743078,0.997
57,48,9,55,54.73046875,1.80824532305716,0.98
57,47,10,55,54.91171875,1.6950980742809,1.005
57,47,10,55,55.04921875,1.62801394730729,1.003
57,48,9,55,55.1265625,1.52064162700471,0.992
57,47,10,55,55.05625,1.64996979146417,0.999
57,47,10,55,55.08203125,1.73956999502517,1.009
57,47,10,55,54.97421875,1.67073631283135,0.987
57,47,10,55,55.01875,1.75459855988003,1.01
57,47,10,55,55.06953125,1.69181715454179,0.989
57,47,10,55,55.009375,1.71364562075308,1.02
57,46,11,55,55.05390625,1.76121015079682,0.997
57,45,12,55,54.73125,1.92338597384363,0.991
57,46,11,55,55.0375,1.75429774958934,0.991
57,47,10,55,54.87578125,1.63408983371063,0.983
57,47,10,55,55.078125,1.66041798386947,0.983
57,45,12,55,54.93203125,1.71847494956063,1.009
57,47,10,55,55.02578125,1.7399660333761,1.013
58,57,1,58,57.5140625,0.499997556678941,1.017
58,57,1,58,57.51875,0.499843603374342,0.983
58,57,1,58,57.5015625,0.500192984649028,1.01
58,57,1,58,57.503125,0.500185657478134,0.985
58,57,1,58,57.50234375,0.500189931674199,1.005
58,56,2,57,57.07265625,0.734625033334184,0.997
58,56,2,57,57.05,0.739164627905182,1.001
58,56,2,57,57.03984375,0.738195064786227,0.984
58,55,3,57,56.68671875,0.953727807523937,0.996
58,55,3,57,56.6890625,0.95080184052887,1.003
58,55,3,57,56.72734375,0.959640182417716,1.005
58,55,3,57,56.68515625,0.958121520540862,0.983
58,55,3,57,56.64453125,0.969939794343995,1.014
58,54,4,56,56.346875,1.19681212604603,1.02
58,54,4,56,56.34921875,1.15387616081098,0.983
58,54,4,57,56.43203125,1.17042213495949,0.989
58,54,4,57,56.4703125,1.19252030239256,0.988
58,54,4,57,56.51015625,1.14741030394114,1.019
58,54,4,57,56.378125,1.17937298643215,1.02
58,54,4,57,56.4640625,1.16716441502328,0.982
58,54,4,56,56.3234375,1.1684197660963,1.001
58,53,5,56,56.271875,1.35416639101058,1.005
58,53,5,56,56.2390625,1.32305202965801,1.015
58,53,5,56,56.26875,1.3420340949912,1.001
58,53,5,56,56.22421875,1.35914049173385,1.009
58,53,5,56,56.2359375,1.31055344503414,1.012
58,52,6,56,56.071875,1.42011339282304,1.013
58,52,6,57,56.25546875,1.39401763235052,1.003
58,52,6,56,56.22734375,1.40501808389331,1.009
58,52,6,56,56.0921875,1.45431386953369,0.986
58,52,6,56,56.07890625,1.46660252361545,1.02
58,52,6,56,56.0421875,1.53808108135511,0.995
58,51,7,56,55.70625,1.7590489825211,1.008
58,51,7,56,56.11015625,1.53292455029463,0.981
58,51,7,56,55.953125,1.59484791591621,0.994
58,51,7,56,56.0203125,1.60420476500626,0.989
58,51,7,56,56.115625,1.58543199323095,1.018
58,50,8,56,55.80625,1.67489628353346,0.992
58,50,8,56,55.89453125,1.67555242631986,0.996
58,50,8,56,56.01015625,1.58345332984929,1.02
58,50,8,56,55.8890625,1.72282811908572,0.989
58,50,8,56,56.06875,1.60139452519743,0.991
58,49,9,56,56.11953125,1.6444546849661,0.989
58,49,9,56,55.8421875,1.84973465015847,1.01
58,49,9,56,55.940625,1.72129365227812,0.99
58,49,9,56,55.9359375,1.67648196259751,0.981
58,49,9,56,55.98828125,1.68115717871313,1.008
58,49,9,56,56.03125,1.58194217583751,0.999
58,50,8,56,56.028125,1.56510709003692,1.001
58,49,9,56,55.809375,1.76169997063972,0.993
58,48,10,56,55.83125,1.7973027310709,1.011
58,49,9,56,55.9359375,1.67648196259751,1.004
58,49,9,56,55.80234375,1.74015559430094,0.998
58,48,10,56,55.77578125,1.91546302687115,1.017
58,47,11,56,55.81796875,1.83199492616645,1.009
58,47,11,56,55.97421875,1.65852436337761,1.011
58,47,11,56,55.97421875,1.65852436337761,1.015
58,48,10,56,56.05625,1.65091724688411,0.992
58,47,11,56,56.0328125,1.77653497703496,1.008
58,47,11,56,55.8484375,1.85490008350344,0.996
58,49,9,56,56.04296875,1.66663357977973,0.989
58,47,11,56,55.921875,1.71963491861584,1.013
58,46,12,56,55.9265625,1.83253049151865,1.016
58,47,11,56,55.83828125,1.77761342118469,1.018
59,58,1,59,58.50703125,0.500145966770326,1.019
59,58,1,58,58.49296875,0.500145966770326,1.012
59,58,1,59,58.51875,0.499843603374342,1
59,58,1,58,58.4921875,0.500134364276187,1.002
59,57,2,58,58.08125,0.735320240533068,1.015
59,57,2,58,58.0421875,0.727931443794495,0.986
59,57,2,58,58.0125,0.732256892335039,0.994
59,56,3,58,57.7921875,0.955917283969709,0.981
59,56,3,58,57.6671875,0.951613532422653,1.008
59,56,3,58,57.68125,0.977443010982498,0.996
59,56,3,58,57.5859375,0.972067621772214,1.014
59,55,4,57,57.2625,1.17499355378932,1.004
59,55,4,58,57.52265625,1.16749799930516,1.003
59,55,4,57,57.328125,1.17512247128442,1
59,55,4,58,57.42890625,1.14388282584925,0.998
59,55,4,58,57.5609375,1.14788001044261,1.016
59,55,4,57,57.36640625,1.13414400243375,0.986
59,55,4,58,57.38671875,1.14662854155751,1.002
59,54,5,57,57.27890625,1.29636240599829,1.004
59,54,5,57,57.15078125,1.3286696182485,0.992
59,54,5,58,57.31015625,1.35372765081465,1.005
59,54,5,57,57.17109375,1.34086270664988,0.993
59,53,6,57,57.09375,1.45743624442637,1.011
59,52,7,57,57.0921875,1.53742010350708,0.996
59,52,7,57,57.11328125,1.53473573471477,1.011
59,52,7,58,57.23828125,1.44655213239473,1.002
59,52,7,57,57.0921875,1.51436227504458,1.009
59,52,7,57,56.871875,1.59724829347983,0.987
59,52,7,57,57.0984375,1.53142655673422,1.004
59,51,8,57,57.18125,1.55482300906665,1.016
59,51,8,57,56.728125,1.70529862290333,0.998
59,51,8,57,57.12109375,1.50895955143713,0.994
59,51,8,57,56.7921875,1.74144213218971,1.015
59,51,8,57,56.95859375,1.64590269315421,0.996
59,51,8,57,57.0109375,1.53200081120592,0.981
59,51,8,57,57.078125,1.59264030070927,0.98
59,50,9,57,57.0734375,1.64597190573364,0.982
59,50,9,58,57.1828125,1.59092959558489,0.989
59,50,9,57,57.028125,1.64926773146118,0.997
59,50,9,57,57.0515625,1.57844077293109,0.988
59,51,8,57,57.12109375,1.50895955143713,0.981
59,50,9,57,57.071875,1.63220795694023,0.993
59,50,9,57,56.95859375,1.71476717972118,1.018
59,50,9,57,56.753125,1.8297317550787,1.011
59,50,9,57,56.9890625,1.57379013312189,0.995
59,50,9,57,56.96875,1.68671162048996,0.989
59,50,9,57,57.1703125,1.57603035411488,0.999
59,49,10,57,56.9421875,1.85724325856932,0.996
59,50,9,57,57.1015625,1.55553863647612,0.996
59,50,9,57,57.025,1.65357905477274,1.009
59,51,8,57,57.146875,1.48234000820386,1.002
59,48,11,57,56.90390625,1.94232324814219,1.016
59,48,11,57,56.8359375,1.81461938987261,0.996
59,48,11,57,56.68203125,1.96760049188362,1.003
59,50,9,57,56.9890625,1.57379013312189,0.997
59,48,11,57,56.90078125,1.81437212903937,0.998
59,48,11,58,57.13515625,1.70718437035783,1.019
59,50,9,57,56.9921875,1.70679593540909,0.985
60,59,1,59,59.49453125,0.500165507204708,0.999
60,59,1,60,59.51484375,0.499974955393097,0.987
60,59,1,59.5,59.5,0.500195427015475,1.019
60,59,1,59,59.49921875,0.500194816424982,1.007
60,59,1,60,59.50625,0.500156347721145,0.987
60,59,1,60,59.50546875,0.500165507204708,1.016
60,58,2,59,59.0359375,0.729339818973478,1.007
60,58,2,59,59.02421875,0.72390718303936,1
60,58,2,59,59.02265625,0.735741698792228,0.982
60,58,2,59,59.03203125,0.735392922982533,1.013
60,58,2,59,59.01875,0.742725997754501,0.993
60,58,2,59,59.021875,0.726676702869009,0.988
60,58,2,59,59.04609375,0.734644988672986,0.982
60,58,2,59,59.0421875,0.734347681149746,1.014
60,57,3,59,58.66875,0.949692349674614,1.003
60,57,3,59,58.7546875,0.968209245908339,0.989
60,57,3,59,58.67265625,0.952279257777257,1.016
60,57,3,59,58.6828125,0.965884798563963,0.985
60,56,4,59,58.4015625,1.1729279052836,1.002
60,56,4,59,58.4265625,1.1525872161586,0.982
60,56,4,58,58.353125,1.15438027672836,1.008
60,55,5,58,58.18828125,1.30962164371518,0.985
60,55,5,58,58.10546875,1.31947632146269,0.991
60,55,5,59,58.36640625,1.32903918946085,1.008
60,54,6,58,58.1203125,1.45816615445941,1.016
60,54,6,58,58.18125,1.3930324777161,1.011
60,54,6,58,58.03984375,1.49143186699159,1.02
60,54,6,58,58.16953125,1.44489928625488,0.988
60,54,6,59,58.3421875,1.3784110791798,1.017
60,53,7,58,57.9796875,1.57369698013976,1.015
60,53,7,58,58.04921875,1.56133381030481,1.01
60,53,7,58,58.00859375,1.53838188315282,1.009
60,53,7,58,58.13359375,1.50790346010482,0.998
60,53,7,58,57.96171875,1.60070455039718,0.998
60,53,7,58,57.91875,1.56524758424985,1.012
60,53,7,58,57.99296875,1.59968153563193,1.02
60,53,7,59,58.27421875,1.51890593180474,0.995
60,52,8,58,57.934375,1.75213206434754,1.01
60,52,8,58,58.08125,1.6095760153466,0.997
60,52,8,59,58.246875,1.54018050280976,1.017
60,52,8,58,58.109375,1.55249238439245,0.997
60,52,8,58,58.03515625,1.58210723602858,0.998
60,51,9,58,58.1671875,1.50999326226044,0.998
60,51,9,58,58.0703125,1.63035893892786,1.003
60,51,9,58,57.98359375,1.56951396807209,1.014
60,50,10,58,58.04609375,1.68984467753886,1.002
60,50,10,58,58.04609375,1.68984467753886,1.017
60,51,9,58,57.88125,1.67162540929222,1.014
60,50,10,58,57.9953125,1.70222038573006,1.013
60,49,11,58,57.6734375,1.81977171561456,1.014
60,49,11,58,57.65,1.84361205106706,0.991
60,49,11,58,57.89453125,1.8941417688392,0.985
60,51,9,58,58.084375,1.71842962932161,1.006
60,49,11,58,57.80625,1.77198024687321,0.998
60,50,10,58,58.0046875,1.70176100552852,1.014
60,51,9,58,57.92890625,1.63487463295533,0.983
60,50,10,58,58.0515625,1.63775740446251,0.993
60,52,8,58,58.1390625,1.47887043380031,1
60,50,10,58,58.16953125,1.53922183124394,1.006
61,60,1,61,60.515625,0.499951131310053,0.983
61,60,1,61,60.5203125,0.499782497649726,0.98
61,60,1,61,60.5046875,0.500173445288117,0.988
61,60,1,61,60.51640625,0.499926084254992,1.011
61,59,2,60,60.05234375,0.744798469758846,1.004
61,59,2,60,60.0390625,0.734520674711991,1.013
61,59,2,60,60.02890625,0.726968745194347,0.993
61,59,2,60,60.084375,0.73390336671867,0.996
61,59,2,60,60.02734375,0.729176905248494,0.997
61,59,2,60,60.05546875,0.737184869262724,1.01
61,58,3,60,59.67578125,0.948415088256469,1.005
61,58,3,60,59.66953125,0.991445710245571,0.991
61,58,3,60,59.6671875,0.96385898343746,0.989
61,58,3,60,59.67421875,0.959357526556575,0.992
61,58,3,60,59.74609375,0.963152429586944,1.007
61,58,3,60,59.6875,0.973856860786541,1.007
61,58,3,60,59.6640625,0.967633707650468,1
61,58,3,60,59.6734375,0.959499183201584,1.005
61,58,3,60,59.7234375,0.954843164669727,0.986
61,58,3,60,59.71796875,0.95692477163526,1.004
61,57,4,59,59.38125,1.13027496706456,1.014
61,57,4,60,59.4296875,1.16358343377237,0.999
61,57,4,59,59.33203125,1.18033360822292,1.019
61,57,4,59,59.3390625,1.16867067449565,1.02
61,57,4,59,59.30234375,1.1454069029045,0.984
61,57,4,59,59.33125,1.150024645349,0.983
61,57,4,59,59.36328125,1.15156154604585,0.981
61,57,4,59,59.40390625,1.1590418479406,1.013
61,56,5,60,59.31484375,1.3067808864472,1.016
61,56,5,59,59.22578125,1.32567985088579,0.98
61,56,5,59,59.21875,1.33479038188222,1.005
61,56,5,59,59.21875,1.33479038188222,1.015
61,56,5,59,59.1609375,1.36321805576099,1.001
61,56,5,59,59.2796875,1.31624595750229,1.016
61,56,5,59,59.090625,1.32028366061535,1.006
61,56,5,59,59.20078125,1.3662408030002,1.009
61,56,5,59,59.14375,1.32030216647163,0.981
61,56,5,59,59.14375,1.32030216647163,1.02
61,55,6,59,59.015625,1.51708732391949,1.012
61,55,6,59,59.1875,1.45481863594302,1.004
61,55,6,59,59.1046875,1.46151352863071,0.985
61,55,6,60,59.2609375,1.38540557678863,1.01
61,54,7,59,58.921875,1.66135948080849,0.994
61,54,7,59,59.09140625,1.50326864838009,0.99
61,53,8,59,58.965625,1.59074913140374,0.999
61,53,8,59,58.965625,1.59074913140374,1.008
61,53,8,59,59.1140625,1.53849404830479,1.018
61,53,8,59,58.89765625,1.65697827048471,0.999
61,53,8,59,58.93046875,1.64352729021296,0.985
61,53,8,59,59.09453125,1.56225056648616,0.996
61,53,8,59,58.81875,1.76623486936499,0.989
61,53,8,59,58.8984375,1.74145896860294,0.997
61,53,8,59,58.91875,1.67059609760852,0.983
61,53,8,60,59.21015625,1.60542180689961,0.984
61,53,8,60,59.21015625,1.60542180689961,0.999
61,53,8,59,58.98984375,1.7060963148244,0.984
61,53,8,59,59.0625,1.54954658050679,1.014
61,52,9,59,59.0046875,1.70405666813788,0.989
61,52,9,59,58.88515625,1.77378133097772,0.985
61,52,9,59,59.1390625,1.54151486549162,1.003
61,52,9,59,59.01640625,1.6666379778284,0.986
61,52,9,59,59.01640625,1.6666379778284,0.999
61,52,9,59,58.81640625,1.76044974990234,1.016
61,52,9,59,59.0078125,1.66317844181548,0.989
61,52,9,59,58.92109375,1.6629689034045,1.003
61,51,10,59,59.01953125,1.78747963322951,1.005
61,52,9,59,59.08984375,1.68483740077331,0.982
61,51,10,59,58.86328125,1.81580977628906,0.987
61,52,9,59,59.0078125,1.66317844181548,1.019
61,51,10,59,58.79296875,1.80524314965017,0.99
61,51,10,59,58.9375,1.62923832316901,0.98
61,51,10,59,58.95546875,1.78089542683048,1.009
61,53,8,59,59.02421875,1.54834755639515,1.006
61,50,11,60,59.1671875,1.68751610770409,1.014
61,50,11,59,58.9109375,1.86189451697398,1.018
61,50,11,59,59.01484375,1.65299216192121,1.002
61,50,11,59,59.003125,1.87072159775987,0.983
61,49,12,59,59.09296875,1.71821331979307,1.018
61,51,10,59,58.796875,1.88678534876294,0.981
61,51,10,59,59.1515625,1.65249044997412,1.011
61,51,10,59,58.884375,1.69275868868185,0.982
61,51,10,59,59.00859375,1.66904050958474,1.01
61,50,11,59,59.1328125,1.59147009771821,0.996
62,61,1,62,61.5109375,0.500075737031688,1.018
62,61,1,62,61.5390625,0.498666615361402,0.985
62,61,1,62,61.50859375,0.500121540153713,0.998
62,61,1,62,61.51328125,0.500018935333401,0.984
62,61,1,62,61.53515625,0.498957450032489,0.996
62,61,1,61,61.4984375,0.500192984649028,0.985
62,60,2,61,61.00859375,0.724261489950185,0.981
62,60,2,61,61.065625,0.729415190902489,1.014
62,60,2,61,61.065625,0.73475514901703,0.988
62,60,2,61,61.06328125,0.732296514470437,0.981
62,60,2,61,60.97578125,0.718486604863484,1.011
62,60,2,61,61.04921875,0.723718148429283,0.994
62,60,2,61,61.02890625,0.722653907385316,0.996
62,60,2,61,61.0734375,0.735079298749169,0.986
62,60,2,61,61.0734375,0.735079298749169,1.001
62,59,3,61,60.6984375,0.96198130627368,1.02
62,59,3,61,60.62578125,0.946475796699154,1.019
62,59,3,61,60.6390625,0.933792185645938,0.985
62,59,3,61,60.6921875,0.952639998720315,0.992
62,59,3,61,60.6953125,0.97151448916541,0.992
62,58,4,61,60.475,1.16005985125044,1.005
62,58,4,61,60.43359375,1.16381307885992,0.986
62,57,5,60,60.228125,1.35820199754875,1.015
62,57,5,60,60.2046875,1.35098257903301,0.994
62,57,5,60,60.17578125,1.36052041816675,1.007
62,57,5,61,60.41328125,1.29544043688923,1.002
62,57,5,60,60.2890625,1.34072170679611,1.017
62,57,5,60,60.190625,1.36397509830779,1.005
62,57,5,60,60.27265625,1.3409538133707,1.014
62,56,6,60,60.1015625,1.42873363803198,1
62,56,6,60,60.10703125,1.49283844712096,0.99
62,56,6,60,60.175,1.44991978964474,0.982
62,56,6,60,60.1046875,1.49640483284724,1.012
62,55,7,60,60,1.61405089184632,1.01
62,55,7,61,60.2796875,1.51093793522333,0.999
62,55,7,60,60.0875,1.59264336896359,0.995
62,55,7,60,59.98984375,1.55605904664502,1.014
62,55,7,60,59.99765625,1.57903409890239,1.011
62,55,7,60,60.05078125,1.57970395845688,1.012
62,54,8,60,59.8265625,1.75414105713281,0.994
62,54,8,60,60.10078125,1.46419321869259,1.014
62,54,8,60,60.0390625,1.59064084306737,1.002
62,53,9,60,60.096875,1.59062625045841,1.02
62,53,9,60,59.94453125,1.69971292216872,0.999
62,53,9,60,59.80078125,1.83489740585987,0.997
62,53,9,60,59.6984375,1.85932068164298,1.02
62,52,10,60,60.21640625,1.55761276334134,0.985
62,52,10,61,60.11875,1.69485031547587,0.981
62,54,8,60,60.0578125,1.60475297629683,1.013
62,52,10,60,59.9828125,1.75059955662688,0.988
62,52,10,61,60.221875,1.65116290434023,0.991
62,52,10,60,59.8546875,1.79063934642354,0.998
62,52,10,60,59.90625,1.72656881557101,1.011
62,52,10,60,59.86640625,1.72552820634475,1.015
62,51,11,60,59.9765625,1.68544727175428,1.012
62,51,11,60,59.98828125,1.83971141521768,1.016
62,52,10,60,60.04765625,1.68980130053833,1.017
62,51,11,60,60.0296875,1.71842607474252,0.996
62,51,11,60,59.89140625,1.80605909852289,0.981
62,51,11,60,59.99765625,1.70107655025516,1.006
62,50,12,60,60.10078125,1.77419589837459,1.003
62,50,12,60,59.92421875,1.72359997888622,1.008
62,50,12,60,59.97109375,1.87655184021932,1.016
62,50,12,60,60.0484375,1.74867242730423,0.992
62,54,8,60,60.1484375,1.53249832435526,1.015
63,62,1,63,62.5109375,0.500075737031688,0.982
63,62,1,63,62.52421875,0.499608305332129,1.012
63,62,1,63,62.509375,0.500107494308929,1.009
63,62,1,63,62.5203125,0.499782497649726,0.989
63,62,1,62,62.49453125,0.500165507204708,0.993
63,61,2,62,62.08203125,0.741059148813816,0.997
63,61,2,62,62.071875,0.737357611385425,1.006
63,61,2,62,62.03828125,0.727610405954855,1.001
63,61,2,62,62.0703125,0.737508365200832,0.988
63,61,2,62,62.04609375,0.729304223965971,0.992
63,60,3,62,61.69453125,0.974884656175269,1.004
63,60,3,62,61.66015625,0.942924753360729,0.991
63,60,3,62,61.69921875,0.949547943450803,1.014
63,60,3,62,61.68671875,0.942180782885528,0.988
63,60,3,62,61.71875,0.934421254323587,1.001
63,60,3,62,61.6515625,0.94268795190546,1.001
63,60,3,62,61.6484375,0.959621404936934,1.001
63,59,4,62,61.44296875,1.14398748426357,1.007
63,59,4,62,61.4109375,1.17567436938565,1.008
63,58,5,61,61.29453125,1.28622998840515,1.006
63,58,5,61,61.1828125,1.3529632942278,0.98
63,58,5,61,61.178125,1.39623852446526,1.016
63,58,5,61,61.1015625,1.3224461646824,0.987
63,58,5,61,61.2,1.33948282178872,0.985
63,58,5,61,61.2515625,1.35058464015074,1.018
63,57,6,62,61.321875,1.42286354116026,0.999
63,57,6,61,61.09453125,1.43658272056223,1.004
63,57,6,61,61.09453125,1.43658272056223,1.019
63,56,7,61,60.9515625,1.67187021611922,1.004
63,56,7,61,60.98671875,1.63493291729595,0.995
63,56,7,61,60.98046875,1.58435266061746,1.019
63,56,7,61,61.128125,1.50967365434104,0.985
63,55,8,61,61.05859375,1.60204264373017,1.014
63,55,8,62,61.184375,1.54081492506637,0.991
63,55,8,61,60.92734375,1.59804487875628,0.988
63,55,8,61,61.0546875,1.61457684408559,0.985
63,55,8,61,60.97734375,1.67778638014857,0.99
63,55,8,61,60.97734375,1.67778638014857,1.012
63,55,8,62,61.13828125,1.67829454248794,1.02
63,54,9,61,60.85390625,1.778087557627,0.988
63,54,9,61,60.92734375,1.79397021685862,1.018
63,54,9,61,60.7875,1.85523792016609,1.016
63,55,8,61,61.13046875,1.53744294852737,0.982
63,54,9,61,60.94296875,1.70746343072966,1.009
63,53,10,61,60.9046875,1.655273723139,0.986
63,53,10,61,60.95234375,1.83444860807292,0.989
63,54,9,61,60.98125,1.61636228995379,0.984
63,53,10,61,60.9578125,1.69894459144052,1.01
63,53,10,61,61.01015625,1.65727905357401,1.004
63,53,10,61,61.0859375,1.52193934010683,0.98
63,53,10,61,60.87734375,1.86061247634708,0.995
63,52,11,61,60.95,1.76951864840923,1.007
63,53,10,61,60.9921875,1.73541546309647,1.012
63,52,11,61,60.8984375,1.85029990912658,1.006
63,52,11,61,61.03125,1.81789170689953,0.985
63,52,11,61,61.0484375,1.70429179883454,1.016
63,53,10,61,61.00390625,1.71526296175004,1.002
63,53,10,61,60.9,1.83212578991891,1.006
63,53,10,61,60.81953125,1.85378587305418,1.013
63,55,8,61,61.13046875,1.53744294852737,0.999
64,63,1,64,63.509375,0.500107494308929,0.996
64,63,1,63,63.49921875,0.500194816424982,1.02
64,63,1,64,63.51328125,0.500018935333401,1.015
64,63,1,64,63.52734375,0.499446894034698,0.996
64,62,2,63,63.0296875,0.722081018219255,0.992
64,62,2,63,63.02734375,0.739821718877745,1.012
64,62,2,63,63.09765625,0.728506439993365,1.01
64,62,2,63,63.046875,0.726569100861589,0.995
64,62,2,63,63.071875,0.736296492868515,1.014
64,61,3,63,62.778125,0.956025907376296,1.003
64,61,3,63,62.5921875,0.948692312188536,0.988
64,61,3,63,62.60546875,0.966912223749539,0.986
64,61,3,63,62.69609375,0.947726990949668,0.98
64,61,3,63,62.63515625,0.967258350582157,0.999
64,60,4,63,62.4421875,1.15483207387171,1.001
64,60,4,63,62.4390625,1.10484287371823,0.984
64,58,6,62,62.0828125,1.45218873793001,1.014
64,58,6,62,62.203125,1.45594344179559,0.997
64,58,6,62,61.99140625,1.53073936173003,1.008
64,58,6,62,61.80390625,1.51091428516993,1
64,58,6,62,62.1984375,1.45766338533867,0.999
64,58,6,62,62.1515625,1.4776407232866,1.014
64,58,6,62,62.17578125,1.41129400105991,0.981
64,58,6,63,62.2171875,1.45337273891365,0.992
64,58,6,63,62.2359375,1.4606506403647,1.019
64,57,7,62,62.15390625,1.60547355116642,1.012
64,57,7,62,62.1046875,1.59356894485843,1.01
64,57,7,62,61.97890625,1.60248791831403,0.991
64,57,7,62,61.97890625,1.60248791831403,1.008
64,57,7,63,62.221875,1.5024055509102,1.007
64,56,8,62,61.865625,1.76378464624864,0.995
64,56,8,63,62.23125,1.49106014622348,0.986
64,56,8,62,61.92890625,1.66707772410104,0.99
64,56,8,63,62.17421875,1.56439798719936,0.993
64,55,9,62,61.71015625,1.7701079705278,0.992
64,55,9,62,61.81328125,1.7224031384507,1.012
64,55,9,62,61.99453125,1.71525868837939,0.99
64,55,9,62,61.62890625,1.96026407340701,1.02
64,55,9,62,62.06171875,1.63621166096926,1.015
64,55,9,62,61.9390625,1.67286369082146,0.987
64,55,9,62,62.03359375,1.69106456117979,1.007
64,55,9,62,62.15390625,1.62724085435575,0.993
64,56,8,63,62.17421875,1.56439798719936,1.011
64,56,8,62,62.09453125,1.53905673587404,1.015
64,55,9,62,61.93046875,1.61666741813282,1.008
64,54,10,62,62.06875,1.74575325218477,1.01
64,53,11,62,62.01640625,1.75439924401163,1
64,57,7,62,62.16015625,1.54174843851207,1.012
64,53,11,62,61.95546875,1.79488930420434,1.008
64,53,11,62,62.04296875,1.69316260994905,1.009
64,54,10,62,61.9546875,1.77801970889606,0.984
64,54,10,62,61.8671875,1.88517567200196,0.997
64,54,10,62,62.053125,1.62476617671807,0.996
64,52,12,62,61.86015625,1.8190134643222,1.009
64,53,11,62,61.96953125,1.83864597295892,1.013
64,52,12,62,62.00703125,1.7962990183189,1.006
64,55,9,62,62.03359375,1.69106456117979,1.011
