ModelThickMax,ModelThickMin,ModelThickDiff,ModelThickMedian,ModelThickMean,ModelThickStd,ModeVelCoeff,EnvelopeAvgTimeDiff,EnvelopeAvgAmpReduc,PhaseDiffMean,Win4_PeakAmp,Win4_PeakFreq,Win4_fwhmFreqRange
61,53,8,59,59.0046882629395,1.58224403858185,0.990000009536743,8.83199973031878e-05,-0.148845821619034,-1.712930560112,1.01849832390144e-06,48828.125,31250
61,53,8,59,59.0046882629395,1.58224403858185,1,8.75749974511564e-05,-0.147931069135666,-1.4457471370697,1.02648743904865e-06,47851.5625,32226.5625
61,53,8,59,59.0046882629395,1.58224403858185,1.00999999046326,8.67900016601197e-05,-0.147717267274857,-1.18430173397064,1.02575575056107e-06,47851.5625,31250
61,53,8,59,59.0046882629395,1.58224403858185,1.01999998092651,8.60599975567311e-05,-0.14806392788887,-0.928563475608826,1.0159816383748e-06,46875,32226.5625
61,53,8,59,59.09375,1.54493546485901,0.980000019073486,8.8455002696719e-05,-0.154502213001251,-1.89910316467285,9.9322051028139e-07,48828.125,31250
61,53,8,59,59.09375,1.54493546485901,0.990000009536743,8.76199992490001e-05,-0.154323518276215,-1.62677097320557,9.97729898699617e-07,47851.5625,31250
61,53,8,59,59.09375,1.54493546485901,1,8.67199996719137e-05,-0.154758423566818,-1.36018347740173,9.93460048448469e-07,47851.5625,32226.5625
61,53,8,59,59.09375,1.54493546485901,1.00999999046326,8.58700004755519e-05,-0.155641794204712,-1.09930062294006,9.81287257673102e-07,46875,32226.5625
61,53,8,59,59.09375,1.54493546485901,1.01999998092651,8.51599979796447e-05,-0.156449884176254,-0.844229519367218,9.6242990821338e-07,45898.4375,33203.125
61,51,10,59,58.9773445129395,1.70689237117767,0.980000019073486,8.74649995239452e-05,-0.175497382879257,-2.15736961364746,9.45435203902889e-07,48828.125,31250
61,51,10,59,58.9773445129395,1.70689237117767,0.990000009536743,8.69499999680556e-05,-0.177534937858582,-1.88521122932434,9.36618846480997e-07,47851.5625,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1,8.62649976625107e-05,-0.178592681884766,-1.62029814720154,9.23221421089693e-07,46875,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1.00999999046326,8.5414998466149e-05,-0.179315894842148,-1.36171722412109,9.11359109068144e-07,45898.4375,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1.01999998092651,8.44149981276132e-05,-0.179987579584122,-1.10908484458923,9.04596788586787e-07,44921.875,32226.5625
61,51,10,59,58.9609375,1.67491888999939,0.980000019073486,8.91300005605444e-05,-0.148978561162949,-2.02370572090149,1.00293061677803e-06,48828.125,31250
61,51,10,59,58.9609375,1.67491888999939,0.990000009536743,8.83600005181506e-05,-0.14749863743782,-1.75039100646973,1.02105366295291e-06,48828.125,31250
61,51,10,59,58.9609375,1.67491888999939,1,8.75949990586378e-05,-0.146336525678635,-1.48299098014832,1.02963213066687e-06,47851.5625,32226.5625
61,51,10,59,58.9609375,1.67491888999939,1.00999999046326,8.68400020408444e-05,-0.145865947008133,-1.2213294506073,1.03004629181669e-06,47851.5625,31250
61,51,10,59,58.9609375,1.67491888999939,1.01999998092651,8.60599975567311e-05,-0.146107196807861,-0.965332746505737,1.02047476957523e-06,46875,32226.5625
61,51,10,59,59.0726547241211,1.59510660171509,0.980000019073486,8.83899992913939e-05,-0.154438227415085,-1.90810132026672,9.94316451397026e-07,48828.125,31250
61,51,10,59,59.0726547241211,1.59510660171509,0.990000009536743,8.7549997260794e-05,-0.154338359832764,-1.63584792613983,9.97064034891082e-07,47851.5625,31250
61,51,10,59,59.0726547241211,1.59510660171509,1,8.66199989104643e-05,-0.154891222715378,-1.36927151679993,9.90660396382737e-07,47851.5625,32226.5625
61,51,10,59,59.0726547241211,1.59510660171509,1.00999999046326,8.57699997141026e-05,-0.155862271785736,-1.10833644866943,9.76804585661739e-07,46875,32226.5625
61,51,10,59,59.0726547241211,1.59510660171509,1.01999998092651,8.50400028866716e-05,-0.156732857227325,-0.853175938129425,9.56917460825935e-07,45898.4375,33203.125
61,51,10,59,58.9773445129395,1.70689237117767,0.980000019073486,8.74649995239452e-05,-0.175497382879257,-2.15736961364746,9.45435203902889e-07,48828.125,31250
61,51,10,59,58.9773445129395,1.70689237117767,0.990000009536743,8.69499999680556e-05,-0.177534937858582,-1.88521122932434,9.36618846480997e-07,47851.5625,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1,8.62649976625107e-05,-0.178592681884766,-1.62029814720154,9.23221421089693e-07,46875,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1.00999999046326,8.5414998466149e-05,-0.179315894842148,-1.36171722412109,9.11359109068144e-07,45898.4375,32226.5625
61,51,10,59,58.9773445129395,1.70689237117767,1.01999998092651,8.44149981276132e-05,-0.179987579584122,-1.10908484458923,9.04596788586787e-07,44921.875,32226.5625
61,51,10,59,58.9609375,1.67491888999939,0.980000019073486,8.91300005605444e-05,-0.148978561162949,-2.02370572090149,1.00293061677803e-06,48828.125,31250
61,51,10,59,58.9609375,1.67491888999939,0.990000009536743,8.83600005181506e-05,-0.14749863743782,-1.75039100646973,1.02105366295291e-06,48828.125,31250
61,51,10,59,58.9609375,1.67491888999939,1,8.75949990586378e-05,-0.146336525678635,-1.48299098014832,1.02963213066687e-06,47851.5625,32226.5625
61,51,10,59,58.9609375,1.67491888999939,1.00999999046326,8.68400020408444e-05,-0.145865947008133,-1.2213294506073,1.03004629181669e-06,47851.5625,31250
61,51,10,59,58.9609375,1.67491888999939,1.01999998092651,8.60599975567311e-05,-0.146107196807861,-0.965332746505737,1.02047476957523e-06,46875,32226.5625
61,50,11,59,59.0609359741211,1.6302570104599,0.980000019073486,8.83699976839125e-05,-0.154875844717026,-1.91495823860168,9.93221874523442e-07,48828.125,31250
61,50,11,59,59.0609359741211,1.6302570104599,0.990000009536743,8.75199984875508e-05,-0.154815465211868,-1.64281749725342,9.94754486782767e-07,47851.5625,31250
61,50,11,59,59.0609359741211,1.6302570104599,1,8.65499969222583e-05,-0.15542134642601,-1.37630367279053,9.8686848559737e-07,47851.5625,32226.5625
61,50,11,59,59.0609359741211,1.6302570104599,1.00999999046326,8.5710002167616e-05,-0.15642061829567,-1.11536979675293,9.71887402556604e-07,46875,32226.5625
61,50,11,59,59.0609359741211,1.6302570104599,1.01999998092651,8.49549978738651e-05,-0.157328635454178,-0.860171675682068,9.5132412525345e-07,45898.4375,33203.125
62,62,0,62,62,0,0.980000019073486,8.70599978952669e-05,-0.0855728387832642,-0.584214329719543,1.22286883197376e-06,47851.5625,30273.4375
62,62,0,62,62,0,0.990000009536743,8.62349988892674e-05,-0.0851855576038361,-0.319319188594818,1.21516063700255e-06,46875,31250
62,62,0,62,62,0,1,8.53750025271438e-05,-0.0851027965545654,-0.0601909980177879,1.19898743378144e-06,46875,31250
62,62,0,62,62,0,1.00999999046326,8.46249968162738e-05,-0.0846167206764221,0.193271979689598,1.17396405130421e-06,45898.4375,31250
62,62,0,62,62,0,1.01999998092651,8.40450011310168e-05,-0.08309206366539,0.441691160202026,1.14509032300703e-06,45898.4375,31250
62,60,2,61,61.0773429870605,0.733080148696899,0.980000019073486,8.73000026331283e-05,-0.121450185775757,-0.940713822841644,1.11596796159574e-06,47851.5625,30273.4375
62,60,2,61,61.0773429870605,0.733080148696899,0.990000009536743,8.66100017447025e-05,-0.121026456356049,-0.675323486328125,1.11561303128838e-06,46875,31250
62,60,2,61,61.0773429870605,0.733080148696899,1,8.58299972605892e-05,-0.120241850614548,-0.415771543979645,1.10730411506665e-06,46875,30273.4375
62,60,2,61,61.0773429870605,0.733080148696899,1.00999999046326,8.49999996717088e-05,-0.119366526603699,-0.161628633737564,1.08976632873237e-06,45898.4375,31250
62,60,2,61,61.0773429870605,0.733080148696899,1.01999998092651,8.42599984025583e-05,-0.118656992912292,0.087158128619194,1.06609263639257e-06,45898.4375,31250
62,60,2,61,61.0179672241211,0.730539381504059,0.980000019073486,8.73699973453768e-05,-0.115951091051102,-0.937389433383942,1.14855583888129e-06,47851.5625,30273.4375
62,60,2,61,61.0179672241211,0.730539381504059,0.990000009536743,8.66999980644323e-05,-0.115281850099564,-0.671807944774628,1.14911495074921e-06,46875,31250
62,60,2,61,61.0179672241211,0.730539381504059,1,8.59599967952818e-05,-0.114256381988525,-0.411996185779572,1.14145279894728e-06,46875,30273.4375
62,60,2,61,61.0179672241211,0.730539381504059,1.00999999046326,8.51399963721633e-05,-0.113196045160294,-0.157584235072136,1.12460531909164e-06,45898.4375,31250
