ModelThickMax,ModelThickMin,ModelThickDiff,ModelThickMedian,ModelThickMean,ModelThickStd,ModeVelCoeff,EnvelopeAvgTimeDiff,EnvelopeAvgAmpReduc,PhaseDiffMean,Win4_PeakAmp,Win4_PeakFreq,Win4_fwhmFreqRange
50,40,10,48,48.0164070129395,1.71883177757263,0.999000012874603,9.07549983821809e-05,-0.193086802959442,1.3180103302002,9.64808691605867e-07,50781.25,32226.5625
50,40,10,48,47.81640625,1.71773970127106,1.01600003242493,9.13149997359142e-05,-0.188577502965927,1.69434332847595,9.65700564847793e-07,45898.4375,33203.125
50,40,10,48,47.9671859741211,1.84051823616028,0.992999970912933,7.26099970052019e-05,-0.423460692167282,0.880451679229736,8.39954680031951e-07,52734.375,26367.1875
50,39,11,48,47.8296890258789,1.80063235759735,0.984000027179718,9.13100011530332e-05,-0.232939571142197,0.7672119140625,9.1837944182771e-07,52734.375,25390.625
50,43,7,48,47.8929672241211,1.67638635635376,0.999000012874603,9.06400018720888e-05,-0.179346591234207,1.25886130332947,1.06492893792165e-06,49804.6875,31250
50,39,11,48,48.0218734741211,1.73213827610016,0.984000027179718,9.24449996091425e-05,-0.225738555192947,0.852619171142578,7.66985749578453e-07,45898.4375,34179.6875
50,40,10,48,48.0609359741211,1.59437215328217,1,8.99700025911443e-05,-0.231904864311218,1.24166071414948,9.6197834409395e-07,50781.25,28320.3125
50,39,11,48,48.0968742370605,1.67116641998291,0.991999983787537,9.04400003491901e-05,-0.212765216827393,1.12439513206482,9.97626329990453e-07,49804.6875,29296.875
50,40,10,48,47.71875,1.77700316905975,1.00300002098083,9.26650027395226e-05,-0.194371104240417,1.23682928085327,1.06247875919507e-06,50781.25,31250
50,39,11,48,48.0437507629395,1.7863941192627,1.01600003242493,9.14949996513315e-05,-0.194051265716553,1.62249219417572,1.02286549008568e-06,51757.8125,30273.4375
50,41,9,48,47.9054679870605,1.67293727397919,0.986000001430511,9.10750022740103e-05,-0.184419512748718,0.856224298477173,1.0521823696763e-06,48828.125,30273.4375
50,39,11,48,47.94921875,1.80990660190582,0.981000006198883,9.33350020204671e-05,-0.204074412584305,0.692917943000793,8.48616650728218e-07,45898.4375,32226.5625
50,40,10,48,47.8617172241211,1.75169396400452,1,7.26299986126833e-05,-0.425252646207809,1.02070343494415,9.12672987851693e-07,50781.25,27343.75
50,43,7,48,47.8929672241211,1.67638635635376,1.00300002098083,9.03949985513464e-05,-0.179185718297958,1.37247037887573,1.08586903024843e-06,49804.6875,31250
51,50,1,51,50.5328140258789,0.499117195606232,0.991999983787537,8.89799994183704e-05,-0.147764414548874,-1.00388538837433,1.27672126382095e-06,49804.6875,30273.4375
51,50,1,51,50.5218734741211,0.499716490507126,1,8.82199965417385e-05,-0.15050482749939,-2.84274077415466,1.29644183743949e-06,49804.6875,30273.4375
51,50,1,51,50.5171890258789,0.499899804592133,1.00499999523163,8.78299979376607e-05,-0.150371789932251,-2.70631122589111,1.2923264876008e-06,49804.6875,29296.875
51,50,1,51,50.5140609741211,0.499997556209564,0.987999975681305,8.9260000095237e-05,-0.15004700422287,1.04627203941345,1.25196254430193e-06,49804.6875,30273.4375
51,50,1,51,50.5250015258789,0.499569803476334,1.00800001621246,8.75999976415187e-05,-0.148647338151932,-2.62012457847595,1.29214890876028e-06,48828.125,30273.4375
51,50,1,51,50.5007820129395,0.500194787979126,0.995000004768372,8.87200003489852e-05,-0.149013370275497,-2.97591590881348,1.28262024645664e-06,49804.6875,30273.4375
51,50,1,51,50.5007820129395,0.500194787979126,1.0110000371933,8.74100005603395e-05,-0.153910964727402,-2.5395336151123,1.27470741517755e-06,48828.125,30273.4375
51,49,2,50,50.0531234741211,0.734701931476593,0.998000025749207,8.88650029082783e-05,-0.156680673360825,2.77549147605896,1.29923114400299e-06,48828.125,29296.875
51,49,2,50,50.0179672241211,0.723008811473846,0.991999983787537,8.896499639377e-05,-0.153015583753586,2.62168788909912,1.29499323975324e-06,49804.6875,30273.4375
51,49,2,50,50.0789070129395,0.737168312072754,1.00499999523163,8.82449967321008e-05,-0.154142916202545,2.77413415908813,1.32737773128611e-06,48828.125,30273.4375
51,49,2,50,50.0109367370605,0.729071795940399,0.984000027179718,8.95449993549846e-05,-0.152150541543961,2.39201545715332,1.26747704598529e-06,49804.6875,30273.4375
51,49,2,50,49.97265625,0.725953042507172,0.982999980449677,8.95050034159794e-05,-0.154516041278839,2.37360000610352,1.25180770282896e-06,50781.25,30273.4375
51,49,2,50,50.0148429870605,0.721997678279877,0.986000001430511,8.94550030352548e-05,-0.157100886106491,2.454176902771,1.24326027162169e-06,49804.6875,30273.4375
51,49,2,50,50.0515632629395,0.731614291667938,1.00999999046326,8.76499980222434e-05,-0.165273696184158,1.37305903434753,1.2547183132483e-06,48828.125,31250
51,49,2,50,50.0085945129395,0.732846856117249,1.00800001621246,8.81149971974082e-05,-0.152312248945236,2.04117751121521,1.34854724365141e-06,48828.125,30273.4375
51,48,3,50,49.6898422241211,0.944871306419373,1.00199997425079,8.88249996933155e-05,-0.175701260566711,2.51550650596619,1.19353410354961e-06,48828.125,29296.875
51,48,3,50,49.7062492370605,0.950515270233154,0.991999983787537,8.92250027391128e-05,-0.180369436740875,2.21980857849121,1.13428234271851e-06,48828.125,29296.875
51,47,4,49,49.3929672241211,1.17350769042969,0.995999991893768,8.98049984243698e-05,-0.191276997327805,2.00900483131409,1.09826612515462e-06,48828.125,29296.875
51,47,4,49,49.3335952758789,1.17856657505035,0.982999980449677,9.11750030354597e-05,-0.183738559484482,1.65056157112122,1.05360504676355e-06,49804.6875,30273.4375
51,47,4,50,49.5289077758789,1.1306140422821,0.984000027179718,9.04650005395524e-05,-0.19148787856102,1.74511909484863,1.03683703400748e-06,49804.6875,29296.875
51,47,4,49,49.3796882629395,1.17021679878235,0.995999991893768,9.02250030776486e-05,-0.181071937084198,1.9964005947113,1.12165389509755e-06,49804.6875,29296.875
51,47,4,50,49.5320320129395,1.12289655208588,0.980000019073486,9.10849994397722e-05,-0.206492394208908,1.6220121383667,9.6793814918783e-07,50781.25,29296.875
51,47,4,50,49.5320320129395,1.12289655208588,0.981000006198883,9.10349990590475e-05,-0.206236749887466,1.65122723579407,9.7195447779086e-07,50781.25,29296.875
51,47,4,49,49.38671875,1.15816247463226,1.00899994373322,8.91349991434254e-05,-0.190277308225632,2.39927864074707,1.12312295641459e-06,48828.125,30273.4375
51,47,4,50,49.4656257629395,1.1598197221756,0.986000001430511,9.01849998626858e-05,-0.193439990282059,1.736572265625,1.0658196742952e-06,49804.6875,30273.4375
51,46,5,49,49.1148452758789,1.36759030818939,0.985000014305115,9.15350028662942e-05,-0.187327265739441,1.46421849727631,1.02788203548698e-06,49804.6875,30273.4375
51,46,5,49,49.2374992370605,1.35139572620392,1.01499998569489,8.86350026121363e-05,-0.200711280107498,2.3193416595459,1.1076300552304e-06,48828.125,29296.875
51,46,5,49,49.2601547241211,1.31817388534546,0.998000025749207,8.98549988050945e-05,-0.201487183570862,1.91557335853577,1.04963010016945e-06,48828.125,29296.875
51,46,5,49,49.16796875,1.34184086322784,1.01999998092651,8.81250016391277e-05,-0.193834215402603,2.48714113235474,1.14518945792952e-06,48828.125,28320.3125
51,45,6,49,48.8929672241211,1.5549201965332,0.987999975681305,9.10149974515662e-05,-0.198606431484222,1.25590372085571,9.99042299554276e-07,50781.25,28320.3125
51,45,6,50,49.2179679870605,1.49175131320953,1.00600004196167,8.92699972609989e-05,-0.207025647163391,2.05939054489136,1.02801391221874e-06,48828.125,29296.875
51,45,6,49,49.1140632629395,1.49780833721161,0.980000019073486,9.07849971554242e-05,-0.214830130338669,1.26560354232788,9.80065578914946e-07,50781.25,28320.3125
51,45,6,49,48.9710922241211,1.54877197742462,1.00699996948242,8.94949989742599e-05,-0.185773521661758,1.89440846443176,1.11879012365534e-06,49804.6875,30273.4375
51,45,6,49,49.0953140258789,1.51416862010956,0.98199999332428,9.03649997781031e-05,-0.18985641002655,1.2872017621994,1.02000456081441e-06,50781.25,30273.4375
51,45,6,49,49.1898422241211,1.47294282913208,1.00600004196167,8.95050034159794e-05,-0.195845723152161,2.00795960426331,1.09285963389993e-06,48828.125,29296.875
51,45,6,49,48.9796867370605,1.51445257663727,0.99099999666214,9.08450019778684e-05,-0.182774901390076,1.5213258266449,1.04912135157065e-06,48828.125,30273.4375
51,45,6,49,49.1031265258789,1.44872963428497,1.01300001144409,8.98549988050945e-05,-0.186812371015549,2.18092513084412,1.12405405161553e-06,49804.6875,30273.4375
51,44,7,49,49.1226577758789,1.49320662021637,0.995999991893768,8.92449970706366e-05,-0.199273496866226,1.74474108219147,1.05443018583173e-06,48828.125,29296.875
51,44,7,49,48.81640625,1.67813873291016,0.996999979019165,9.12649993551895e-05,-0.183834999799728,1.44377386569977,1.04897651453939e-06,49804.6875,30273.4375
51,44,7,49,49.0250015258789,1.60072302818298,0.995999991893768,9.13350013433956e-05,-0.201740086078644,1.57355892658234,1.04812465906434e-06,50781.25,28320.3125
51,43,8,49,48.6515617370605,1.76327681541443,1.00999999046326,8.91949966899119e-05,-0.216665655374527,1.70340037345886,1.07709729491035e-06,47851.5625,28320.3125
51,43,8,49,48.7953109741211,1.77383732795715,0.990000009536743,9.38450029934756e-05,-0.182695627212524,1.14885783195496,9.79013748292346e-07,46875,31250
51,43,8,49,49.0093765258789,1.66598856449127,0.994000017642975,9.22550025279634e-05,-0.197833478450775,1.48966550827026,1.01552575415553e-06,50781.25,29296.875
51,43,8,49,48.828125,1.7444623708725,0.991999983787537,9.25749991438352e-05,-0.186138421297073,1.4202892780304,9.29144505334989e-07,48828.125,32226.5625
51,42,9,49,49.1875,1.48881673812866,0.999000012874603,9.09849986783229e-05,-0.197538375854492,1.82164430618286,1.0495560900381e-06,48828.125,29296.875
51,42,9,49,49.1203117370605,1.65080404281616,0.995999991893768,9.07849971554242e-05,-0.202041834592819,1.53109586238861,9.64381001722359e-07,48828.125,31250
51,42,9,49,49.015625,1.72043037414551,1.01600003242493,9.12050018087029e-05,-0.210877567529678,2.03464388847351,1.05734216049314e-06,50781.25,28320.3125
51,42,9,50,49.21484375,1.56583893299103,1.01199996471405,8.91250019776635e-05,-0.212691307067871,2.15340995788574,1.02808996871318e-06,48828.125,29296.875
51,42,9,49,49.046875,1.57461977005005,0.995000004768372,9.08349975361489e-05,-0.196105778217316,1.65643000602722,9.69743268797174e-07,47851.5625,31250
51,42,9,50,49.2140617370605,1.67195200920105,0.986000001430511,9.00849991012365e-05,-0.21669802069664,1.42601346969604,1.01372563676705e-06,48828.125,27343.75
51,42,9,49,48.7625007629395,1.84501099586487,1.00399994850159,9.10550006665289e-05,-0.200789302587509,1.57738435268402,1.05441085906932e-06,47851.5625,28320.3125
51,42,9,49,48.9976577758789,1.74419462680817,1.00300002098083,9.15749988052994e-05,-0.214143365621567,1.658895611763,8.97076233741245e-07,49804.6875,31250
51,42,9,49,48.7414054870605,1.8942745923996,0.982999980449677,9.22749968594871e-05,-0.197133809328079,0.911796867847443,8.37297022826533e-07,50781.25,33203.125
51,42,9,49,49,1.56785535812378,1.00300002098083,8.96650017239153e-05,-0.205469518899918,1.76128768920898,1.04166110759252e-06,49804.6875,30273.4375
51,42,9,49,48.7578125,1.7499965429306,0.989000022411346,9.43350023590028e-05,-0.193848729133606,1.19416999816895,9.53038409079454e-07,47851.5625,31250
51,41,10,50,49.2015609741211,1.69946801662445,0.984000027179718,8.98200014489703e-05,-0.219859004020691,1.34420359134674,1.00087788723613e-06,49804.6875,28320.3125
51,41,10,49,48.75,1.82631278038025,0.982999980449677,9.19649974093772e-05,-0.228882968425751,1.02465677261353,8.94112474725262e-07,52734.375,25390.625
51,41,10,49,49.0414047241211,1.54697251319885,0.986000001430511,9.1704998339992e-05,-0.210654944181442,1.3965630531311,8.84499854691967e-07,47851.5625,31250
51,41,10,49,48.76953125,1.98568212985992,1.01300001144409,9.16749995667487e-05,-0.239629060029984,1.84586989879608,8.28990266654728e-07,53710.9375,34179.6875
51,41,10,49,48.96875,1.62003433704376,1.0110000371933,9.10050002858043e-05,-0.19508820772171,1.94462990760803,1.05264984995301e-06,48828.125,29296.875
51,41,10,49,48.63671875,1.84549283981323,0.99099999666214,9.13300027605146e-05,-0.207629442214966,1.02284812927246,9.27577900711185e-07,52734.375,32226.5625
51,41,10,49,49.1546859741211,1.55417466163635,0.999000012874603,9.05850029084831e-05,-0.20246958732605,1.77372753620148,1.0519222541916e-06,48828.125,27343.75
51,40,11,49,48.7468757629395,1.87447929382324,0.981000006198883,9.20449965633452e-05,-0.198680430650711,0.872862577438354,8.28431552690745e-07,48828.125,32226.5625
51,42,9,49,48.9617195129395,1.70340323448181,1.00100004673004,9.07950015971437e-05,-0.207948684692383,1.58190894126892,9.9323744962021e-07,50781.25,30273.4375
51,40,11,49,48.9679679870605,1.81852316856384,1.00899994373322,0.000104614999145269,-0.239991515874863,1.74511539936066,9.46767897858081e-07,50781.25,27343.75
51,41,10,49,48.953125,1.76473748683929,1.00899994373322,9.14350021048449e-05,-0.191383302211761,1.85171115398407,1.07553705674945e-06,50781.25,30273.4375
51,41,10,49,48.953125,1.76473748683929,1.01900005340576,9.05850029084831e-05,-0.189067006111145,2.12678480148315,1.1200298786207e-06,49804.6875,30273.4375
51,41,10,49,48.640625,1.87712609767914,0.98199999332428,9.07400026335381e-05,-0.216925650835037,0.707838296890259,8.96821291007655e-07,48828.125,30273.4375
51,41,10,49,49.0414047241211,1.54697251319885,0.995000004768372,9.09950031200424e-05,-0.208375334739685,1.65462815761566,9.37865934247384e-07,47851.5625,30273.4375
51,39,12,50,49.1179695129395,1.75807905197144,0.995000004768372,9.25799977267161e-05,-0.24732580780983,1.64806246757507,9.29920702219533e-07,45898.4375,24414.0625
52,51,1,52,51.5015640258789,0.500192999839783,1.01600003242493,8.65800029714592e-05,-0.15177458524704,-2.08739185333252,1.26590464333276e-06,48828.125,29296.875
52,51,1,52,51.5171890258789,0.499899804592133,0.99099999666214,8.83149987203069e-05,-0.151976853609085,-2.77068376541138,1.24288339975465e-06,49804.6875,29296.875
52,51,1,51,51.4937515258789,0.500156342983246,1.00399994850159,8.73800017870963e-05,-0.153734743595123,-2.41186785697937,1.2594877034644e-06,48828.125,30273.4375
52,50,2,51,50.9812507629395,0.731054723262787,0.985000014305115,8.96100027603097e-05,-0.154815405607224,2.76229047775269,1.25414908325183e-06,49804.6875,30273.4375
52,50,2,51,51.0656242370605,0.727268218994141,1.01699995994568,8.74000033945777e-05,-0.157521545886993,-2.66940498352051,1.28792180476012e-06,48828.125,31250
52,50,2,51,51.0992202758789,0.736833453178406,0.984000027179718,8.94550030352548e-05,-0.161801636219025,2.69628286361694,1.21209154713142e-06,49804.6875,30273.4375
52,50,2,51,51.06640625,0.72665947675705,1.01699995994568,8.72800010256469e-05,-0.154337644577026,-2.67336845397949,1.312310018875e-06,47851.5625,30273.4375
52,50,2,51,51.0625,0.73502779006958,0.982999980449677,8.95150005817413e-05,-0.154996275901794,2.67685222625732,1.24235600651446e-06,49804.6875,30273.4375
52,50,2,51,51.0765609741211,0.741117238998413,1.00699996948242,8.81800006027333e-05,-0.153778195381165,-2.94555759429932,1.30026796796301e-06,48828.125,30273.4375
52,49,3,51,50.6476554870605,0.966237306594849,0.98199999332428,9.00250015547499e-05,-0.177696377038956,2.23062515258789,1.12395309770363e-06,50781.25,29296.875
52,49,3,51,50.6476554870605,0.966237306594849,1.01999998092651,8.792999869911e-05,-0.176742762327194,-3.0005030632019,1.23050608635822e-06,48828.125,29296.875
52,49,3,51,50.734375,0.955494165420532,1.01699995994568,8.83550019352697e-05,-0.167346835136414,-3.02622509002686,1.26032330172166e-06,48828.125,30273.4375
52,48,4,51,50.4109382629395,1.1582545042038,0.995000004768372,8.90950032044202e-05,-0.184759259223938,2.35121154785156,1.1206956287424e-06,49804.6875,29296.875
52,48,4,50.5,50.3804702758789,1.18490362167358,1.01699995994568,8.8230000983458e-05,-0.189271211624146,2.66883516311646,1.18045204544615e-06,48828.125,30273.4375
52,48,4,51,50.4210929870605,1.15764129161835,1.01699995994568,8.87350033735856e-05,-0.201471656560898,2.67916393280029,1.12747818548087e-06,48828.125,29296.875
52,48,4,51,50.4296875,1.17694556713104,0.986000001430511,9.02149986359291e-05,-0.178051650524139,2.13691973686218,1.07420157746674e-06,49804.6875,30273.4375
52,47,5,50,50.2140617370605,1.33085906505585,0.992999970912933,8.90950032044202e-05,-0.200531154870987,2.14781475067139,1.06749735095946e-06,49804.6875,29296.875
52,47,5,51,50.3656234741211,1.30641269683838,0.99099999666214,8.96150013431907e-05,-0.191701740026474,2.0978832244873,1.07044968444825e-06,48828.125,29296.875
52,47,5,50.5,50.3406257629395,1.27570903301239,1.01800000667572,8.81050000316463e-05,-0.185279667377472,2.85802936553955,1.16761270874122e-06,47851.5625,29296.875
52,47,5,50,50.19140625,1.3198744058609,0.984000027179718,9.0294997789897e-05,-0.190878212451935,1.82897317409515,1.06583729575505e-06,48828.125,29296.875
52,47,5,51,50.4007797241211,1.25467050075531,0.987999975681305,8.98849975783378e-05,-0.187957912683487,2.02890920639038,1.03754541669332e-06,49804.6875,30273.4375
52,47,5,50,50.2578125,1.34417974948883,1.00399994850159,8.87950009200722e-05,-0.180386543273926,2.4457859992981,1.11207464215113e-06,48828.125,30273.4375
52,46,6,50,50.1960945129395,1.4268125295639,1.00600004196167,8.86749985511415e-05,-0.20022514462471,2.34870600700378,1.06947561562265e-06,49804.6875,29296.875
52,46,6,51,50.23046875,1.43643307685852,1.0110000371933,8.85850022314116e-05,-0.180988013744354,2.54469871520996,1.18466368803638e-06,49804.6875,29296.875
52,46,6,50,50.1882820129395,1.51294243335724,0.992999970912933,9.09200025489554e-05,-0.195869415998459,1.95417380332947,1.01712259947817e-06,49804.6875,30273.4375
52,46,6,50,50.1882820129395,1.51294243335724,0.999000012874603,9.03999971342273e-05,-0.195607781410217,2.12623810768127,1.04577929960215e-06,49804.6875,30273.4375
52,45,7,50,50.046875,1.56765282154083,0.982999980449677,9.10849994397722e-05,-0.181888908147812,1.51421272754669,1.04930984434759e-06,48828.125,30273.4375
52,45,7,50,49.8796882629395,1.58508288860321,1.00800001621246,8.9414999820292e-05,-0.17978373169899,2.27171516418457,1.18766365631018e-06,48828.125,29296.875
52,45,7,50,50.0648422241211,1.62746608257294,0.991999983787537,9.04699991224334e-05,-0.203277468681335,1.90548300743103,1.0274092119289e-06,47851.5625,28320.3125
52,44,8,50,50.05859375,1.66521823406219,0.982999980449677,9.19550002436154e-05,-0.199803441762924,1.60667252540588,9.59245653575636e-07,50781.25,29296.875
52,44,8,50,50.0804672241211,1.59913766384125,0.981000006198883,9.06249988474883e-05,-0.203422248363495,1.50353908538818,9.94143874777365e-07,50781.25,29296.875
52,44,8,50,49.9429702758789,1.75443959236145,0.991999983787537,9.11949973669834e-05,-0.186762779951096,1.71135652065277,1.02510432498093e-06,50781.25,29296.875
52,44,8,50,49.9578132629395,1.71952903270721,0.981000006198883,9.07099965843372e-05,-0.177209973335266,1.53157246112823,9.94652850749844e-07,47851.5625,32226.5625
52,43,9,50,49.8976554870605,1.69799423217773,1.00399994850159,9.0975001512561e-05,-0.224056005477905,2.04170751571655,9.48511740261893e-07,51757.8125,30273.4375
52,43,9,50,50.01953125,1.66988492012024,1.00399994850159,8.9565000962466e-05,-0.167793214321136,2.15391373634338,1.14605870749074e-06,48828.125,29296.875
52,43,9,50,50.0023422241211,1.67653930187225,0.992999970912933,9.14650008780882e-05,-0.176147669553757,1.73034691810608,1.03476168078487e-06,48828.125,31250
52,43,9,50,50.15625,1.58293032646179,1.01600003242493,8.96350029506721e-05,-0.190595179796219,2.61345362663269,1.13880207663897e-06,49804.6875,30273.4375
52,42,10,50,49.7859382629395,1.81543791294098,0.984000027179718,9.17750003281981e-05,-0.200366139411926,1.49735569953918,9.47917044413771e-07,46875,31250
52,42,10,50,49.7859382629395,1.81543791294098,1.0110000371933,8.93850010470487e-05,-0.193960070610046,2.26951932907104,1.06869481442118e-06,48828.125,30273.4375
